customer_id,total_revenue,avg_order_value,purchase_frequency,revenue_rank,cumulative_revenue,segment
1191,45,45.0,31,2601,193370,Loyal
2128,45,45.0,40,2601,193370,Loyal
904,45,45.0,3,2601,193370,At-Risk
2149,45,45.0,19,2601,193370,Loyal
502,45,45.0,21,2601,193370,Loyal
3011,45,45.0,15,2601,193370,Loyal
3468,45,45.0,5,2601,193370,Regular
1945,45,45.0,49,2601,193370,Loyal
2983,45,45.0,4,2601,193370,At-Risk
241,45,45.0,29,2601,193370,Loyal
3739,45,45.0,48,2601,193370,Loyal
450,45,45.0,35,2601,193370,Loyal
2918,45,45.0,50,2601,193370,Loyal
453,45,45.0,39,2601,193370,Loyal
1661,45,45.0,37,2601,193370,Loyal
1963,45,45.0,20,2601,193370,Loyal
2966,45,45.0,25,2601,193370,Loyal
814,45,45.0,14,2601,193370,Loyal
404,45,45.0,12,2601,193370,Loyal
793,45,45.0,45,2601,193370,Loyal
38,45,45.0,10,2601,193370,Regular
3317,45,45.0,5,2601,193370,Regular
3531,45,45.0,37,2601,193370,Loyal
3337,45,45.0,24,2601,193370,Loyal
2715,45,45.0,16,2601,193370,Loyal
219,45,45.0,8,2601,193370,Regular
2250,45,45.0,29,2601,193370,Loyal
2435,45,45.0,40,2601,193370,Loyal
3268,45,45.0,42,2601,193370,Loyal
2093,45,45.0,27,2601,193370,Loyal
1554,45,45.0,21,2601,193370,Loyal
536,45,45.0,24,2601,193370,Loyal
3642,45,45.0,39,2601,193370,Loyal
199,45,45.0,39,2601,193370,Loyal
3355,45,45.0,15,2601,193370,Loyal
119,45,45.0,27,2601,193370,Loyal
3274,45,45.0,34,2601,193370,Loyal
1999,45,45.0,19,2601,193370,Loyal
3668,45,45.0,20,2601,193370,Loyal
1975,44,44.0,2,2654,195570,At-Risk
1888,44,44.0,3,2654,195570,At-Risk
2771,44,44.0,22,2654,195570,Loyal
1489,44,44.0,37,2654,195570,Loyal
2804,44,44.0,31,2654,195570,Loyal
1564,44,44.0,8,2654,195570,Regular
855,44,44.0,22,2654,195570,Loyal
3020,44,44.0,15,2654,195570,Loyal
3798,44,44.0,20,2654,195570,Loyal
1488,44,44.0,26,2654,195570,Loyal
2603,44,44.0,1,2654,195570,At-Risk
792,44,44.0,35,2654,195570,Loyal
2630,44,44.0,25,2654,195570,Loyal
3816,44,44.0,12,2654,195570,Loyal
3138,44,44.0,14,2654,195570,Loyal
2984,44,44.0,1,2654,195570,At-Risk
1874,44,44.0,49,2654,195570,Loyal
2267,44,44.0,32,2654,195570,Loyal
1747,44,44.0,44,2654,195570,Loyal
903,44,44.0,5,2654,195570,Regular
486,44,44.0,36,2654,195570,Loyal
3141,44,44.0,37,2654,195570,Loyal
1778,44,44.0,4,2654,195570,At-Risk
3433,44,44.0,46,2654,195570,Loyal
1451,44,44.0,25,2654,195570,Loyal
2440,44,44.0,45,2654,195570,Loyal
1677,44,44.0,34,2654,195570,Loyal
1494,44,44.0,44,2654,195570,Loyal
2119,44,44.0,28,2654,195570,Loyal
3038,44,44.0,2,2654,195570,At-Risk
848,44,44.0,30,2654,195570,Loyal
2671,44,44.0,26,2654,195570,Loyal
3640,44,44.0,39,2654,195570,Loyal
2793,44,44.0,11,2654,195570,Loyal
1543,44,44.0,43,2654,195570,Loyal
941,44,44.0,15,2654,195570,Loyal
782,44,44.0,12,2654,195570,Loyal
3082,44,44.0,11,2654,195570,Loyal
303,44,44.0,27,2654,195570,Loyal
2632,44,44.0,3,2654,195570,At-Risk
2400,44,44.0,31,2654,195570,Loyal
3736,44,44.0,29,2654,195570,Loyal
270,44,44.0,9,2654,195570,Regular
2944,44,44.0,37,2654,195570,Loyal
1761,44,44.0,39,2654,195570,Loyal
3321,44,44.0,45,2654,195570,Loyal
3758,44,44.0,33,2654,195570,Loyal
628,44,44.0,24,2654,195570,Loyal
1867,44,44.0,9,2654,195570,Regular
3688,44,44.0,28,2654,195570,Loyal
1395,43,43.0,39,2704,197204,Loyal
613,43,43.0,33,2704,197204,Loyal
2835,43,43.0,17,2704,197204,Loyal
1068,43,43.0,22,2704,197204,Loyal
2962,43,43.0,21,2704,197204,Loyal
2678,43,43.0,6,2704,197204,Regular
908,43,43.0,34,2704,197204,Loyal
2148,43,43.0,4,2704,197204,At-Risk
47,43,43.0,45,2704,197204,Loyal
1546,43,43.0,49,2704,197204,Loyal
479,43,43.0,48,2704,197204,Loyal
2652,43,43.0,27,2704,197204,Loyal
854,43,43.0,35,2704,197204,Loyal
179,43,43.0,21,2704,197204,Loyal
3710,43,43.0,27,2704,197204,Loyal
2872,43,43.0,40,2704,197204,Loyal
1318,43,43.0,19,2704,197204,Loyal
2865,43,43.0,31,2704,197204,Loyal
2827,43,43.0,23,2704,197204,Loyal
77,43,43.0,32,2704,197204,Loyal
1343,43,43.0,11,2704,197204,Loyal
2902,43,43.0,46,2704,197204,Loyal
3064,43,43.0,24,2704,197204,Loyal
3384,43,43.0,39,2704,197204,Loyal
2098,43,43.0,5,2704,197204,Regular
3396,43,43.0,15,2704,197204,Loyal
145,43,43.0,25,2704,197204,Loyal
1623,43,43.0,37,2704,197204,Loyal
3630,43,43.0,44,2704,197204,Loyal
2476,43,43.0,36,2704,197204,Loyal
2411,43,43.0,46,2704,197204,Loyal
2890,43,43.0,21,2704,197204,Loyal
566,43,43.0,10,2704,197204,Regular
1935,43,43.0,23,2704,197204,Loyal
2566,43,43.0,8,2704,197204,Regular
3874,43,43.0,22,2704,197204,Loyal
1361,43,43.0,4,2704,197204,At-Risk
138,43,43.0,38,2704,197204,Loyal
1990,42,42.0,39,2742,199136,Loyal
255,42,42.0,4,2742,199136,At-Risk
296,42,42.0,24,2742,199136,Loyal
2079,42,42.0,40,2742,199136,Loyal
3841,42,42.0,5,2742,199136,Regular
2170,42,42.0,32,2742,199136,Loyal
474,42,42.0,29,2742,199136,Loyal
178,42,42.0,47,2742,199136,Loyal
328,42,42.0,36,2742,199136,Loyal
919,42,42.0,11,2742,199136,Loyal
1355,42,42.0,21,2742,199136,Loyal
3506,42,42.0,40,2742,199136,Loyal
646,42,42.0,15,2742,199136,Loyal
491,42,42.0,47,2742,199136,Loyal
3473,42,42.0,15,2742,199136,Loyal
2535,42,42.0,22,2742,199136,Loyal
3686,42,42.0,17,2742,199136,Loyal
3824,42,42.0,27,2742,199136,Loyal
2798,42,42.0,10,2742,199136,Regular
269,42,42.0,21,2742,199136,Loyal
1161,42,42.0,9,2742,199136,Regular
1932,42,42.0,6,2742,199136,Regular
1657,42,42.0,41,2742,199136,Loyal
2704,42,42.0,34,2742,199136,Loyal
3866,42,42.0,28,2742,199136,Loyal
982,42,42.0,47,2742,199136,Loyal
3771,42,42.0,34,2742,199136,Loyal
3467,42,42.0,43,2742,199136,Loyal
2889,42,42.0,25,2742,199136,Loyal
356,42,42.0,1,2742,199136,At-Risk
245,42,42.0,39,2742,199136,Loyal
697,42,42.0,49,2742,199136,Loyal
390,42,42.0,28,2742,199136,Loyal
2139,42,42.0,36,2742,199136,Loyal
2541,42,42.0,11,2742,199136,Loyal
2573,42,42.0,40,2742,199136,Loyal
1150,42,42.0,40,2742,199136,Loyal
3081,42,42.0,5,2742,199136,Regular
3879,42,42.0,24,2742,199136,Loyal
2427,42,42.0,26,2742,199136,Loyal
872,42,42.0,45,2742,199136,Loyal
1763,42,42.0,41,2742,199136,Loyal
1805,42,42.0,39,2742,199136,Loyal
3176,42,42.0,26,2742,199136,Loyal
483,42,42.0,11,2742,199136,Loyal
2511,42,42.0,48,2742,199136,Loyal
1699,41,41.0,46,2788,201309,Loyal
580,41,41.0,48,2788,201309,Loyal
3306,41,41.0,31,2788,201309,Loyal
2905,41,41.0,43,2788,201309,Loyal
3072,41,41.0,6,2788,201309,Regular
2644,41,41.0,37,2788,201309,Loyal
253,41,41.0,33,2788,201309,Loyal
2675,41,41.0,15,2788,201309,Loyal
3171,41,41.0,10,2788,201309,Regular
3586,41,41.0,4,2788,201309,At-Risk
1583,41,41.0,39,2788,201309,Loyal
224,41,41.0,34,2788,201309,Loyal
671,41,41.0,37,2788,201309,Loyal
1595,41,41.0,3,2788,201309,At-Risk
3819,41,41.0,42,2788,201309,Loyal
2763,41,41.0,10,2788,201309,Regular
2363,41,41.0,24,2788,201309,Loyal
699,41,41.0,40,2788,201309,Loyal
348,41,41.0,43,2788,201309,Loyal
1615,41,41.0,22,2788,201309,Loyal
1518,41,41.0,12,2788,201309,Loyal
560,41,41.0,22,2788,201309,Loyal
1253,41,41.0,8,2788,201309,Regular
327,41,41.0,48,2788,201309,Loyal
2205,41,41.0,6,2788,201309,Regular
3606,41,41.0,36,2788,201309,Loyal
1154,41,41.0,6,2788,201309,Regular
1789,41,41.0,23,2788,201309,Loyal
3823,41,41.0,17,2788,201309,Loyal
2135,41,41.0,35,2788,201309,Loyal
3505,41,41.0,50,2788,201309,Loyal
87,41,41.0,47,2788,201309,Loyal
3695,41,41.0,11,2788,201309,Loyal
3755,41,41.0,10,2788,201309,Regular
1666,41,41.0,49,2788,201309,Loyal
1131,41,41.0,30,2788,201309,Loyal
1450,41,41.0,20,2788,201309,Loyal
3746,41,41.0,2,2788,201309,At-Risk
1023,41,41.0,7,2788,201309,Regular
1617,41,41.0,50,2788,201309,Loyal
3019,41,41.0,21,2788,201309,Loyal
2765,41,41.0,2,2788,201309,At-Risk
3623,41,41.0,12,2788,201309,Loyal
522,41,41.0,50,2788,201309,Loyal
803,41,41.0,2,2788,201309,At-Risk
1571,41,41.0,3,2788,201309,At-Risk
1702,41,41.0,44,2788,201309,Loyal
864,41,41.0,42,2788,201309,Loyal
755,41,41.0,3,2788,201309,At-Risk
3583,41,41.0,15,2788,201309,Loyal
3596,41,41.0,14,2788,201309,Loyal
1882,41,41.0,13,2788,201309,Loyal
517,41,41.0,19,2788,201309,Loyal
3220,40,40.0,39,2841,203149,Loyal
2874,40,40.0,8,2841,203149,Regular
976,40,40.0,2,2841,203149,At-Risk
368,40,40.0,18,2841,203149,Loyal
1426,40,40.0,39,2841,203149,Loyal
1752,40,40.0,34,2841,203149,Loyal
3069,40,40.0,4,2841,203149,At-Risk
3711,40,40.0,32,2841,203149,Loyal
3200,40,40.0,16,2841,203149,Loyal
2998,40,40.0,14,2841,203149,Loyal
2775,40,40.0,42,2841,203149,Loyal
2637,40,40.0,6,2841,203149,Regular
3474,40,40.0,11,2841,203149,Loyal
1367,40,40.0,10,2841,203149,Regular
2577,40,40.0,19,2841,203149,Loyal
431,40,40.0,40,2841,203149,Loyal
507,40,40.0,48,2841,203149,Loyal
3150,40,40.0,9,2841,203149,Regular
3256,40,40.0,36,2841,203149,Loyal
2420,40,40.0,11,2841,203149,Loyal
2620,40,40.0,47,2841,203149,Loyal
979,40,40.0,33,2841,203149,Loyal
263,40,40.0,6,2841,203149,Regular
1850,40,40.0,35,2841,203149,Loyal
100,40,40.0,33,2841,203149,Loyal
2717,40,40.0,21,2841,203149,Loyal
1795,40,40.0,21,2841,203149,Loyal
84,40,40.0,34,2841,203149,Loyal
1374,40,40.0,6,2841,203149,Regular
524,40,40.0,5,2841,203149,Regular
2498,40,40.0,28,2841,203149,Loyal
2114,40,40.0,29,2841,203149,Loyal
651,40,40.0,12,2841,203149,Loyal
1668,40,40.0,24,2841,203149,Loyal
2707,40,40.0,48,2841,203149,Loyal
370,40,40.0,45,2841,203149,Loyal
2151,40,40.0,12,2841,203149,Loyal
2478,40,40.0,29,2841,203149,Loyal
2264,40,40.0,42,2841,203149,Loyal
123,40,40.0,44,2841,203149,Loyal
1095,40,40.0,25,2841,203149,Loyal
1328,40,40.0,37,2841,203149,Loyal
2963,40,40.0,42,2841,203149,Loyal
1900,40,40.0,42,2841,203149,Loyal
2066,40,40.0,6,2841,203149,Regular
422,40,40.0,48,2841,203149,Loyal
799,39,39.0,48,2887,204826,Loyal
876,39,39.0,7,2887,204826,Regular
743,39,39.0,21,2887,204826,Loyal
822,39,39.0,31,2887,204826,Loyal
1469,39,39.0,46,2887,204826,Loyal
473,39,39.0,3,2887,204826,At-Risk
2256,39,39.0,42,2887,204826,Loyal
2537,39,39.0,45,2887,204826,Loyal
2782,39,39.0,33,2887,204826,Loyal
235,39,39.0,24,2887,204826,Loyal
2499,39,39.0,38,2887,204826,Loyal
3039,39,39.0,36,2887,204826,Loyal
3610,39,39.0,31,2887,204826,Loyal
1720,39,39.0,8,2887,204826,Regular
286,39,39.0,3,2887,204826,At-Risk
387,39,39.0,40,2887,204826,Loyal
498,39,39.0,31,2887,204826,Loyal
2904,39,39.0,24,2887,204826,Loyal
2807,39,39.0,50,2887,204826,Loyal
3662,39,39.0,5,2887,204826,Regular
821,39,39.0,27,2887,204826,Loyal
2143,39,39.0,21,2887,204826,Loyal
591,39,39.0,30,2887,204826,Loyal
2578,39,39.0,37,2887,204826,Loyal
3307,39,39.0,6,2887,204826,Regular
2317,39,39.0,7,2887,204826,Regular
749,39,39.0,8,2887,204826,Regular
2373,39,39.0,9,2887,204826,Regular
2893,39,39.0,47,2887,204826,Loyal
369,39,39.0,29,2887,204826,Loyal
525,39,39.0,44,2887,204826,Loyal
3808,39,39.0,36,2887,204826,Loyal
2303,39,39.0,38,2887,204826,Loyal
1184,39,39.0,4,2887,204826,At-Risk
344,39,39.0,26,2887,204826,Loyal
42,39,39.0,40,2887,204826,Loyal
1141,39,39.0,6,2887,204826,Regular
765,39,39.0,6,2887,204826,Regular
131,39,39.0,13,2887,204826,Loyal
2938,39,39.0,15,2887,204826,Loyal
294,39,39.0,33,2887,204826,Loyal
1819,39,39.0,47,2887,204826,Loyal
2973,39,39.0,11,2887,204826,Loyal
804,38,38.0,30,2930,206726,Loyal
34,38,38.0,45,2930,206726,Loyal
688,38,38.0,46,2930,206726,Loyal
2023,38,38.0,16,2930,206726,Loyal
1493,38,38.0,3,2930,206726,At-Risk
602,38,38.0,5,2930,206726,Regular
2127,38,38.0,28,2930,206726,Loyal
209,38,38.0,17,2930,206726,Loyal
3884,38,38.0,22,2930,206726,Loyal
3495,38,38.0,41,2930,206726,Loyal
2320,38,38.0,29,2930,206726,Loyal
1391,38,38.0,42,2930,206726,Loyal
1427,38,38.0,35,2930,206726,Loyal
3497,38,38.0,22,2930,206726,Loyal
3833,38,38.0,27,2930,206726,Loyal
1946,38,38.0,9,2930,206726,Regular
3637,38,38.0,36,2930,206726,Loyal
2567,38,38.0,43,2930,206726,Loyal
3398,38,38.0,13,2930,206726,Loyal
3122,38,38.0,16,2930,206726,Loyal
2861,38,38.0,49,2930,206726,Loyal
2273,38,38.0,44,2930,206726,Loyal
2369,38,38.0,6,2930,206726,Regular
2784,38,38.0,26,2930,206726,Loyal
2912,38,38.0,34,2930,206726,Loyal
2429,38,38.0,34,2930,206726,Loyal
3202,38,38.0,34,2930,206726,Loyal
3526,38,38.0,47,2930,206726,Loyal
946,38,38.0,8,2930,206726,Regular
1147,38,38.0,7,2930,206726,Regular
2270,38,38.0,27,2930,206726,Loyal
2408,38,38.0,11,2930,206726,Loyal
1439,38,38.0,24,2930,206726,Loyal
1911,38,38.0,13,2930,206726,Loyal
1562,38,38.0,2,2930,206726,At-Risk
469,38,38.0,16,2930,206726,Loyal
203,38,38.0,33,2930,206726,Loyal
3565,38,38.0,40,2930,206726,Loyal
708,38,38.0,21,2930,206726,Loyal
2518,38,38.0,10,2930,206726,Regular
3428,38,38.0,44,2930,206726,Loyal
204,38,38.0,18,2930,206726,Loyal
1430,38,38.0,6,2930,206726,Regular
1788,38,38.0,10,2930,206726,Regular
1309,38,38.0,14,2930,206726,Loyal
2287,38,38.0,35,2930,206726,Loyal
2676,38,38.0,38,2930,206726,Loyal
18,38,38.0,36,2930,206726,Loyal
2208,38,38.0,11,2930,206726,Loyal
3053,38,38.0,7,2930,206726,Regular
2833,37,37.0,40,2980,208650,Loyal
597,37,37.0,36,2980,208650,Loyal
2496,37,37.0,34,2980,208650,Loyal
3450,37,37.0,35,2980,208650,Loyal
1249,37,37.0,8,2980,208650,Regular
2181,37,37.0,43,2980,208650,Loyal
2823,37,37.0,33,2980,208650,Loyal
3104,37,37.0,42,2980,208650,Loyal
1681,37,37.0,6,2980,208650,Regular
3484,37,37.0,21,2980,208650,Loyal
3549,37,37.0,47,2980,208650,Loyal
2681,37,37.0,21,2980,208650,Loyal
2245,37,37.0,22,2980,208650,Loyal
2458,37,37.0,23,2980,208650,Loyal
2515,37,37.0,45,2980,208650,Loyal
2410,37,37.0,47,2980,208650,Loyal
929,37,37.0,31,2980,208650,Loyal
1240,37,37.0,32,2980,208650,Loyal
2336,37,37.0,10,2980,208650,Regular
2703,37,37.0,39,2980,208650,Loyal
659,37,37.0,20,2980,208650,Loyal
61,37,37.0,17,2980,208650,Loyal
531,37,37.0,25,2980,208650,Loyal
1949,37,37.0,39,2980,208650,Loyal
1957,37,37.0,20,2980,208650,Loyal
884,37,37.0,30,2980,208650,Loyal
3085,37,37.0,43,2980,208650,Loyal
23,37,37.0,32,2980,208650,Loyal
39,37,37.0,44,2980,208650,Loyal
791,37,37.0,12,2980,208650,Loyal
3397,37,37.0,5,2980,208650,Regular
1660,37,37.0,44,2980,208650,Loyal
951,37,37.0,30,2980,208650,Loyal
288,37,37.0,18,2980,208650,Loyal
3035,37,37.0,25,2980,208650,Loyal
3241,37,37.0,37,2980,208650,Loyal
3177,37,37.0,39,2980,208650,Loyal
526,37,37.0,41,2980,208650,Loyal
1345,37,37.0,14,2980,208650,Loyal
3459,37,37.0,24,2980,208650,Loyal
592,37,37.0,6,2980,208650,Regular
3203,37,37.0,38,2980,208650,Loyal
2058,37,37.0,5,2980,208650,Regular
541,37,37.0,33,2980,208650,Loyal
3460,37,37.0,21,2980,208650,Loyal
1228,37,37.0,19,2980,208650,Loyal
2586,37,37.0,19,2980,208650,Loyal
2248,37,37.0,18,2980,208650,Loyal
2913,37,37.0,27,2980,208650,Loyal
1013,37,37.0,27,2980,208650,Loyal
2184,37,37.0,2,2980,208650,At-Risk
3046,37,37.0,4,2980,208650,At-Risk
496,36,36.0,6,3032,210882,Regular
1139,36,36.0,32,3032,210882,Loyal
2231,36,36.0,33,3032,210882,Loyal
322,36,36.0,48,3032,210882,Loyal
1863,36,36.0,10,3032,210882,Regular
950,36,36.0,49,3032,210882,Loyal
1924,36,36.0,7,3032,210882,Regular
1350,36,36.0,23,3032,210882,Loyal
1148,36,36.0,17,3032,210882,Loyal
1877,36,36.0,20,3032,210882,Loyal
1085,36,36.0,48,3032,210882,Loyal
367,36,36.0,37,3032,210882,Loyal
3261,36,36.0,7,3032,210882,Regular
2329,36,36.0,29,3032,210882,Loyal
1651,36,36.0,46,3032,210882,Loyal
1922,36,36.0,13,3032,210882,Loyal
734,36,36.0,20,3032,210882,Loyal
1646,36,36.0,36,3032,210882,Loyal
1029,36,36.0,4,3032,210882,At-Risk
2203,36,36.0,23,3032,210882,Loyal
1048,36,36.0,7,3032,210882,Regular
3341,36,36.0,47,3032,210882,Loyal
2847,36,36.0,15,3032,210882,Loyal
1632,36,36.0,7,3032,210882,Regular
1151,36,36.0,50,3032,210882,Loyal
1828,36,36.0,31,3032,210882,Loyal
127,36,36.0,48,3032,210882,Loyal
2968,36,36.0,40,3032,210882,Loyal
2654,36,36.0,24,3032,210882,Loyal
17,36,36.0,44,3032,210882,Loyal
1369,36,36.0,2,3032,210882,At-Risk
3681,36,36.0,30,3032,210882,Loyal
2442,36,36.0,5,3032,210882,Regular
3563,36,36.0,7,3032,210882,Regular
684,36,36.0,3,3032,210882,At-Risk
2988,36,36.0,42,3032,210882,Loyal
343,36,36.0,48,3032,210882,Loyal
1134,36,36.0,29,3032,210882,Loyal
2608,36,36.0,38,3032,210882,Loyal
2986,36,36.0,21,3032,210882,Loyal
2033,36,36.0,13,3032,210882,Loyal
3091,36,36.0,15,3032,210882,Loyal
2123,36,36.0,42,3032,210882,Loyal
2217,36,36.0,15,3032,210882,Loyal
1053,36,36.0,1,3032,210882,At-Risk
2460,36,36.0,14,3032,210882,Loyal
2508,36,36.0,32,3032,210882,Loyal
2594,36,36.0,9,3032,210882,Regular
3603,36,36.0,40,3032,210882,Loyal
1120,36,36.0,36,3032,210882,Loyal
1033,36,36.0,44,3032,210882,Loyal
1658,36,36.0,4,3032,210882,At-Risk
820,36,36.0,28,3032,210882,Loyal
2461,36,36.0,28,3032,210882,Loyal
1445,36,36.0,26,3032,210882,Loyal
66,36,36.0,44,3032,210882,Loyal
2528,36,36.0,33,3032,210882,Loyal
3308,36,36.0,1,3032,210882,At-Risk
2982,36,36.0,37,3032,210882,Loyal
932,36,36.0,24,3032,210882,Loyal
656,36,36.0,19,3032,210882,Loyal
1933,36,36.0,47,3032,210882,Loyal
1460,35,35.0,18,3094,212492,Loyal
883,35,35.0,37,3094,212492,Loyal
2027,35,35.0,45,3094,212492,Loyal
3149,35,35.0,15,3094,212492,Loyal
1653,35,35.0,1,3094,212492,At-Risk
1291,35,35.0,3,3094,212492,At-Risk
1061,35,35.0,21,3094,212492,Loyal
2796,35,35.0,49,3094,212492,Loyal
3826,35,35.0,47,3094,212492,Loyal
1798,35,35.0,26,3094,212492,Loyal
1627,35,35.0,45,3094,212492,Loyal
2193,35,35.0,9,3094,212492,Regular
2651,35,35.0,46,3094,212492,Loyal
2640,35,35.0,33,3094,212492,Loyal
1835,35,35.0,39,3094,212492,Loyal
2385,35,35.0,40,3094,212492,Loyal
3383,35,35.0,2,3094,212492,At-Risk
2106,35,35.0,38,3094,212492,Loyal
3334,35,35.0,3,3094,212492,At-Risk
107,35,35.0,31,3094,212492,Loyal
175,35,35.0,37,3094,212492,Loyal
3499,35,35.0,2,3094,212492,At-Risk
594,35,35.0,9,3094,212492,Regular
2356,35,35.0,12,3094,212492,Loyal
687,35,35.0,33,3094,212492,Loyal
3263,35,35.0,21,3094,212492,Loyal
3864,35,35.0,28,3094,212492,Loyal
3427,35,35.0,31,3094,212492,Loyal
1596,35,35.0,45,3094,212492,Loyal
1381,35,35.0,41,3094,212492,Loyal
794,35,35.0,16,3094,212492,Loyal
400,35,35.0,10,3094,212492,Regular
812,35,35.0,36,3094,212492,Loyal
1447,35,35.0,6,3094,212492,Regular
1514,35,35.0,27,3094,212492,Loyal
1906,35,35.0,14,3094,212492,Loyal
2660,35,35.0,46,3094,212492,Loyal
3418,35,35.0,22,3094,212492,Loyal
1797,35,35.0,34,3094,212492,Loyal
1678,35,35.0,41,3094,212492,Loyal
3329,35,35.0,11,3094,212492,Loyal
3578,35,35.0,13,3094,212492,Loyal
942,35,35.0,38,3094,212492,Loyal
172,35,35.0,4,3094,212492,At-Risk
3769,35,35.0,34,3094,212492,Loyal
2690,35,35.0,47,3094,212492,Loyal
3179,34,34.0,28,3140,213920,Loyal
2238,34,34.0,31,3140,213920,Loyal
1787,34,34.0,22,3140,213920,Loyal
3296,34,34.0,15,3140,213920,Loyal
2871,34,34.0,49,3140,213920,Loyal
2134,34,34.0,13,3140,213920,Loyal
3888,34,34.0,1,3140,213920,At-Risk
1773,34,34.0,1,3140,213920,At-Risk
2318,34,34.0,28,3140,213920,Loyal
2185,34,34.0,16,3140,213920,Loyal
620,34,34.0,1,3140,213920,At-Risk
1452,34,34.0,35,3140,213920,Loyal
3723,34,34.0,1,3140,213920,At-Risk
1736,34,34.0,31,3140,213920,Loyal
2078,34,34.0,26,3140,213920,Loyal
2107,34,34.0,40,3140,213920,Loyal
2783,34,34.0,30,3140,213920,Loyal
2490,34,34.0,50,3140,213920,Loyal
1096,34,34.0,30,3140,213920,Loyal
8,34,34.0,19,3140,213920,Loyal
2937,34,34.0,46,3140,213920,Loyal
1060,34,34.0,25,3140,213920,Loyal
3158,34,34.0,5,3140,213920,Regular
3405,34,34.0,34,3140,213920,Loyal
1790,34,34.0,43,3140,213920,Loyal
239,34,34.0,5,3140,213920,Regular
2350,34,34.0,40,3140,213920,Loyal
3600,34,34.0,4,3140,213920,At-Risk
1558,34,34.0,34,3140,213920,Loyal
3693,34,34.0,29,3140,213920,Loyal
3219,34,34.0,49,3140,213920,Loyal
3848,34,34.0,31,3140,213920,Loyal
1578,34,34.0,7,3140,213920,Regular
3716,34,34.0,2,3140,213920,At-Risk
3233,34,34.0,19,3140,213920,Loyal
371,34,34.0,13,3140,213920,Loyal
2293,34,34.0,31,3140,213920,Loyal
3550,34,34.0,11,3140,213920,Loyal
11,34,34.0,26,3140,213920,Loyal
2416,34,34.0,30,3140,213920,Loyal
2639,34,34.0,35,3140,213920,Loyal
917,34,34.0,16,3140,213920,Loyal
2387,33,33.0,14,3182,215702,Loyal
3098,33,33.0,39,3182,215702,Loyal
857,33,33.0,47,3182,215702,Loyal
385,33,33.0,6,3182,215702,Regular
2522,33,33.0,18,3182,215702,Loyal
2044,33,33.0,49,3182,215702,Loyal
2842,33,33.0,31,3182,215702,Loyal
1307,33,33.0,40,3182,215702,Loyal
1875,33,33.0,14,3182,215702,Loyal
2022,33,33.0,48,3182,215702,Loyal
1565,33,33.0,30,3182,215702,Loyal
2056,33,33.0,28,3182,215702,Loyal
185,33,33.0,40,3182,215702,Loyal
291,33,33.0,50,3182,215702,Loyal
274,33,33.0,32,3182,215702,Loyal
340,33,33.0,21,3182,215702,Loyal
980,33,33.0,34,3182,215702,Loyal
570,33,33.0,46,3182,215702,Loyal
2405,33,33.0,23,3182,215702,Loyal
3810,33,33.0,28,3182,215702,Loyal
634,33,33.0,50,3182,215702,Loyal
2602,33,33.0,43,3182,215702,Loyal
1930,33,33.0,46,3182,215702,Loyal
1050,33,33.0,24,3182,215702,Loyal
3898,33,33.0,24,3182,215702,Loyal
2732,33,33.0,44,3182,215702,Loyal
675,33,33.0,36,3182,215702,Loyal
1180,33,33.0,44,3182,215702,Loyal
2887,33,33.0,29,3182,215702,Loyal
1881,33,33.0,8,3182,215702,Regular
1142,33,33.0,23,3182,215702,Loyal
1059,33,33.0,49,3182,215702,Loyal
1669,33,33.0,28,3182,215702,Loyal
1498,33,33.0,16,3182,215702,Loyal
3496,33,33.0,14,3182,215702,Loyal
2512,33,33.0,1,3182,215702,At-Risk
3351,33,33.0,15,3182,215702,Loyal
2899,33,33.0,29,3182,215702,Loyal
3365,33,33.0,7,3182,215702,Regular
3106,33,33.0,17,3182,215702,Loyal
1782,33,33.0,49,3182,215702,Loyal
1919,33,33.0,33,3182,215702,Loyal
1726,33,33.0,32,3182,215702,Loyal
612,33,33.0,19,3182,215702,Loyal
1880,33,33.0,46,3182,215702,Loyal
1482,33,33.0,31,3182,215702,Loyal
68,33,33.0,49,3182,215702,Loyal
1080,33,33.0,48,3182,215702,Loyal
1954,33,33.0,3,3182,215702,At-Risk
1433,33,33.0,32,3182,215702,Loyal
1568,33,33.0,9,3182,215702,Regular
873,33,33.0,25,3182,215702,Loyal
3696,33,33.0,18,3182,215702,Loyal
36,33,33.0,48,3182,215702,Loyal
85,32,32.0,42,3236,217686,Loyal
2559,32,32.0,24,3236,217686,Loyal
2018,32,32.0,42,3236,217686,Loyal
1276,32,32.0,1,3236,217686,At-Risk
723,32,32.0,50,3236,217686,Loyal
2047,32,32.0,30,3236,217686,Loyal
606,32,32.0,17,3236,217686,Loyal
3325,32,32.0,41,3236,217686,Loyal
3240,32,32.0,30,3236,217686,Loyal
758,32,32.0,18,3236,217686,Loyal
2042,32,32.0,14,3236,217686,Loyal
1304,32,32.0,10,3236,217686,Regular
3636,32,32.0,17,3236,217686,Loyal
3622,32,32.0,5,3236,217686,Regular
2911,32,32.0,41,3236,217686,Loyal
3645,32,32.0,18,3236,217686,Loyal
308,32,32.0,3,3236,217686,At-Risk
1499,32,32.0,46,3236,217686,Loyal
2985,32,32.0,36,3236,217686,Loyal
1642,32,32.0,1,3236,217686,At-Risk
2903,32,32.0,19,3236,217686,Loyal
2895,32,32.0,41,3236,217686,Loyal
